context;source;city_id;province_id;date (DD/MM/YY HH.mm.ss)
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara kementerian hukum dan hak asasi manusia;kpk;3273;32;16/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten bojonegoro;kpk;3522;35;05/02/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten bojonegoro;kpk;3522;35;25/02/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten bojonegoro;kpk;3522;35;07/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara ;kpk;6401;64;07/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten kaimana;kpk;9102;92;03/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kota pare-pare;kpk;7372;73;26/02/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten banjar;kpk;6303;63;21/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten lampung utara;kpk;1806;18;14/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kota jayapura;kpk;9471;91;23/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten lampung utara;kpk;1806;18;14/04/14 00.00.00
penyuapan pemerintah kabupaten madiun;kpk;3577;35;23/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten karanganyar;kpk;3313;33;13/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten musi banyuasin;kpk;1606;16;20/03/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pt. perkebunan nusantara iv;kpk;1273;12;04/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara dewan perwakilan rakyat daerah provinsi jawa barat;kpk;3276;32;10/04/14 00.00.00
penyuapan pengadilan tinggi dki jakarta;kpk;3173;31;17/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pt. perkebunan nusantara xi;kpk;3508;35;03/01/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pt. perusahaan gas negara;kpk;3173;31;14/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pt. perusahaan gas negara;kpk;3173;31;14/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten minahasa selatan;kpk;7105;71;23/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten bekasi;kpk;3275;32;21/03/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara kementerian keuangan;kpk;5171;51;24/04/14 00.00.00
gratifikasi pemerintah kabupaten mojokerto;kpk;3576;35;15/04/14 00.00.00
gratifikasi pemerintah kabupaten mojokerto;kpk;3576;35;15/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pt. perusahaan listrik negara;kpk;7371;73;06/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten kampar;kpk;1406;14;21/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara badan penyehatan perbankan nasional (bppn);kpk;1901;19;24/02/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten majalengka;kpk;3210;32;27/03/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten pandeglang;kpk;3601;36;11/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten pelalawan;kpk;1404;14;11/04/14 00.00.00
penyuapan pemerintah kabupaten buton;kpk;7401;74;16/04/14 00.00.00
penyuapan pt. perusahaan listrik negara;kpk;1871;18;25/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten karawang;kpk;3215;32;17/04/14 00.00.00
penyuapan pemerintah kabupaten bangkalan;kpk;3526;35;20/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten ogan komering ilir;kpk;1602;16;21/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten probolinggo;kpk;3574;35;22/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten minahasa selatan;kpk;7105;71;23/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten toba samosir;kpk;1206;12;21/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten selayar;kpk;7301;73;17/02/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah provinsi sulawesi selatan;kpk;7371;73;25/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten buru selatan;kpk;8109;81;29/04/14 00.00.00
tindak pidana lain yang berkaitan dengan tindak pidana korupsi ;kpk;1276;12;15/04/14 00.00.00
penyuapan pengadilan negeri surabaya;kpk;3578;35;24/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten flores timur;kpk;5309;53;29/04/14 00.00.00
gratifikasi pemerintah provinsi kalimantan barat;kpk;NULL;11;08/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten murung raya;kpk;6213;62;10/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pt. pelindo iii;kpk;3175;31;11/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pt. pelindo ii;kpk;3175;31;15/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara dewan perwakilan rakyat daerah kabupaten bengkulu selatan;kpk;1701;17;07/05/14 00.00.00
penyuapan kementerian agama;kpk;3571;35;10/04/14 00.00.00
pemerasan pengadilan negeri jakarta selatan;kpk;3171;31;03/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten banyuasin;kpk;1607;16;03/02/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah provinsi papua;kpk;9471;91;30/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara kementerian negara bumn;kpk;NULL;11;25/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kota surabaya;kpk;3578;35;11/02/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten magetan;kpk;3520;35;25/03/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pt. pos indonesia;kpk;NULL;11;10/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten bengkalis;kpk;1408;14;09/05/14 00.00.00
tindak pidana lain yang berkaitan dengan tindak pidana korupsi komisi pemberantasan korupsi (kpk);kpk;NULL;53;12/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kota kendari;kpk;7471;74;11/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pt. perusahaan listrik negara;kpk;3276;32;28/02/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara kepolisian resor madiun;kpk;3577;35;29/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara kementerian kesehatan;kpk;3509;35;16/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara kementerian pendidikan nasional;kpk;3573;35;24/03/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten gorontalo;kpk;NULL;53;29/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara kementerian negara pembangunan daerah tertinggal;kpk;3171;31;23/04/14 00.00.00
penyuapan pengadilan negeri surabaya;kpk;3578;35;24/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah provinsi dki jakarta;kpk;3173;31;24/02/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara kementerian koperasi dan ukm;kpk;3171;31;30/04/14 00.00.00
penggelapan dalam jabatan pemerintah provinsi dki jakarta;kpk;3175;31;21/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara kementerian kesehatan;kpk;3171;31;25/04/14 00.00.00
pemerasan pemerintah kabupaten jember;kpk;3509;35;11/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pt. pos indonesia;kpk;3173;31;13/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara kementerian pendidikan nasional;kpk;3573;35;25/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kota samarinda;kpk;6472;64;21/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kota sungai penuh;kpk;1572;15;02/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten kapuas;kpk;6203;62;28/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pt. pos indonesia;kpk;3173;31;07/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten kapuas;kpk;6271;62;18/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah provinsi dki jakarta;kpk;NULL;11;01/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten lamongan;kpk;3524;35;23/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara kementerian pekerjaan umum;kpk;7501;75;10/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah provinsi gorontalo;kpk;7502;75;22/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah provinsi sulawesi utara;kpk;7105;71;16/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten labuhan batu selatan;kpk;1222;12;20/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara badan pemeriksa keuangan (bpk);kpk;NULL;11;05/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pt. pertamina;kpk;3173;31;12/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara kementerian pendidikan nasional;kpk;8172;81;21/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara kejaksaan tinggi riau;kpk;1471;14;19/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten kepulauan sitaro;kpk;7108;71;14/05/14 00.00.00
penyuapan pemerintah provinsi kalimantan tengah;kpk;6271;62;22/04/14 00.00.00
penyuapan kementerian perhubungan;kpk;3173;31;16/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pt. pengembangan  pariwisata bali;kpk;5171;51;12/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten maluku tenggara;kpk;8102;81;12/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten maluku tenggara;kpk;8102;81;20/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah provinsi sumatera utara;kpk;1275;12;30/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah provinsi nusa tenggara timur;kpk;NULL;11;13/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten maluku tenggara;kpk;8102;81;12/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten sintang;kpk;6107;61;13/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara dewan perwakilan rakyat daerah kabupaten pontianak;kpk;6171;61;19/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara dewan perwakilan rakyat daerah kota bekasi;kpk;3275;32;19/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pt. pengembangan  pariwisata bali;kpk;5171;51;12/05/14 00.00.00
tindak pidana lain yang berkaitan dengan tindak pidana korupsi pemerintah kabupaten sorong selatan;kpk;9106;92;26/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara kementerian pekerjaan umum;kpk;1374;13;19/05/14 00.00.00
benturan kepentingan dalam pengadaan pemerintah provinsi riau;kpk;1471;14;13/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten sinjai;kpk;7307;73;26/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara kejaksaan tinggi papua;kpk;9471;91;14/05/14 00.00.00
gratifikasi pengadilan tinggi kalimantan selatan;kpk;3510;35;21/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten batubara;kpk;1219;12;23/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah provinsi nusa tenggara timur;kpk;5303;53;22/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara kementerian pekerjaan umum;kpk;1371;13;12/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kota cilegon;kpk;3672;36;16/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara dewan perwakilan rakyat daerah kabupaten lamongan;kpk;3524;35;14/05/14 00.00.00
penyuapan dewan perwakilan rakyat daerah kabupaten tanah bumbu;kpk;6310;63;09/06/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten kampar;kpk;1406;14;28/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pt. bank negara indonesia;kpk;3173;31;16/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pt. perhutani;kpk;3214;32;14/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kota gorontalo;kpk;7502;75;14/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara perusahaan jawatan televisi republik indonesia (tvri);kpk;3173;31;28/05/14 00.00.00
penyuapan pemerintah kabupaten kapuas;kpk;6203;62;09/06/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara kepolisian daerah sulawesi utara;kpk;7171;71;02/04/14 00.00.00
penyuapan mahkamah konstitusi;kpk;3173;31;08/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten kendal;kpk;3324;33;28/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara kementerian keuangan;kpk;3172;31;20/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara kejaksaan negeri masohi;kpk;8171;81;29/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara kementerian kesehatan;kpk;3171;31;03/04/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten kutai kartanegara;kpk;6403;64;06/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten lamongan;kpk;3524;35;19/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten nias selatan;kpk;1214;12;23/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten sumenep;kpk;3529;35;04/06/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten sambas;kpk;6101;61;19/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pemerintah kabupaten banyuwangi;kpk;3510;35;12/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pengadilan negeri sidoarjo;kpk;3515;35;26/05/14 00.00.00
perbuatan melawan hukum / menyalahgunakan wewenang yang mengakibatkan kerugian negara pt. rajawali nusantara indonesia;kpk;NULL;11;23/05/14 00.00.00
gratifikasi pemerintah provinsi dki jakarta;kpk;3173;31;30/05/14 00.00.00
